pr,"	Year", Month, Country
2.34799,1964,10,AFG
11.8393,1964,11,AFG
12.0595,1964,12,AFG
68.0424,1965,1,AFG
46.3178,1965,2,AFG
29.7027,1965,3,AFG
90.0233,1965,4,AFG
39.0591,1965,5,AFG
1.86441,1965,6,AFG
19.5326,1965,7,AFG
6.87198,1965,8,AFG
1.74935,1965,9,AFG
5.78815,1965,10,AFG
28.287,1965,11,AFG
18.1425,1965,12,AFG
7.32039,1966,1,AFG
73.2479,1966,2,AFG
63.758,1966,3,AFG
64.7298,1966,4,AFG
9.60934,1966,5,AFG
1.79398,1966,6,AFG
5.50117,1966,7,AFG
10.5006,1966,8,AFG
5.76154,1966,9,AFG
26.8228,1966,10,AFG
2.51905,1966,11,AFG
10.4183,1966,12,AFG
21.4588,1967,1,AFG
67.1996,1967,2,AFG
63.063,1967,3,AFG
94.3173,1967,4,AFG
20.3525,1967,5,AFG
9.78057,1967,6,AFG
12.5543,1967,7,AFG
2.44583,1967,8,AFG
4.85075,1967,9,AFG
30.574,1967,10,AFG
11.8779,1967,11,AFG
35.3948,1967,12,AFG
43.562,1968,1,AFG
53.7866,1968,2,AFG
50.5299,1968,3,AFG
59.6326,1968,4,AFG
35.8881,1968,5,AFG
2.00117,1968,6,AFG
5.00562,1968,7,AFG
4.5714,1968,8,AFG
0.51527,1968,9,AFG
9.69569,1968,10,AFG
10.1107,1968,11,AFG
84.6316,1968,12,AFG
56.559,1969,1,AFG
30.9224,1969,2,AFG
49.5967,1969,3,AFG
68.5755,1969,4,AFG
36.3959,1969,5,AFG
9.68718,1969,6,AFG
9.08862,1969,7,AFG
1.96144,1969,8,AFG
1.65817,1969,9,AFG
18.2151,1969,10,AFG
32.2293,1969,11,AFG
9.8643,1969,12,AFG
54.3743,1970,1,AFG
20.3021,1970,2,AFG
61.6519,1970,3,AFG
23.7071,1970,4,AFG
9.56256,1970,5,AFG
2.30078,1970,6,AFG
11.0223,1970,7,AFG
6.82483,1970,8,AFG
7.57247,1970,9,AFG
2.89876,1970,10,AFG
4.21171,1970,11,AFG
11.7862,1970,12,AFG
11.0401,1971,1,AFG
45.8854,1971,2,AFG
47.2678,1971,3,AFG
26.9576,1971,4,AFG
7.62558,1971,5,AFG
2.23316,1971,6,AFG
5.97577,1971,7,AFG
3.55043,1971,8,AFG
15.0604,1971,9,AFG
3.45863,1971,10,AFG
12.3157,1971,11,AFG
16.5907,1971,12,AFG
72.6318,1972,1,AFG
40.3199,1972,2,AFG
93.5553,1972,3,AFG
47.5313,1972,4,AFG
44.8354,1972,5,AFG
12.2211,1972,6,AFG
7.92989,1972,7,AFG
2.27931,1972,8,AFG
4.51625,1972,9,AFG
5.87364,1972,10,AFG
24.2096,1972,11,AFG
51.2172,1972,12,AFG
31.0118,1973,1,AFG
46.6681,1973,2,AFG
78.3358,1973,3,AFG
40.3191,1973,4,AFG
13.621,1973,5,AFG
0.54581,1973,6,AFG
14.7389,1973,7,AFG
2.24684,1973,8,AFG
7.17105,1973,9,AFG
1.1914,1973,10,AFG
2.07508,1973,11,AFG
23.9822,1973,12,AFG
71.9312,1974,1,AFG
70.2328,1974,2,AFG
31.4461,1974,3,AFG
44.3924,1974,4,AFG
16.8906,1974,5,AFG
2.56842,1974,6,AFG
3.07517,1974,7,AFG
3.98443,1974,8,AFG
4.2354,1974,9,AFG
0.49241,1974,10,AFG
4.40269,1974,11,AFG
48.5125,1974,12,AFG
54.1354,1975,1,AFG
44.2343,1975,2,AFG
55.7871,1975,3,AFG
58.628,1975,4,AFG
39.6743,1975,5,AFG
3.10796,1975,6,AFG
7.26849,1975,7,AFG
12.0971,1975,8,AFG
2.47181,1975,9,AFG
7.58608,1975,10,AFG
19.2686,1975,11,AFG
