pr,"	Year", Month, Country, ISO3, ISO2
152.682,1995,11,TLS,,
296.166,1995,12,TLS,,
262.713,1996,1,TLS,,
298.092,1996,2,TLS,,
154.616,1996,3,TLS,,
62.8925,1996,4,TLS,,
146.548,1996,5,TLS,,
33.6073,1996,6,TLS,,
17.8131,1996,7,TLS,,
75.5014,1996,8,TLS,,
6.96955,1996,9,TLS,,
28.6482,1996,10,TLS,,
164.958,1996,11,TLS,,
423.527,1996,12,TLS,,
426.24,1997,1,TLS,,
385.659,1997,2,TLS,,
86.1087,1997,3,TLS,,
41.0914,1997,4,TLS,,
113.958,1997,5,TLS,,
88.2534,1997,6,TLS,,
22.3593,1997,7,TLS,,
9.48625,1997,8,TLS,,
0,1997,9,TLS,,
33.9279,1997,10,TLS,,
26.4976,1997,11,TLS,,
261.798,1997,12,TLS,,
161.543,1998,1,TLS,,
198.841,1998,2,TLS,,
220.506,1998,3,TLS,,
211.243,1998,4,TLS,,
117.98,1998,5,TLS,,
89.0181,1998,6,TLS,,
41.1499,1998,7,TLS,,
8.46855,1998,8,TLS,,
21.5707,1998,9,TLS,,
86.864,1998,10,TLS,,
148.259,1998,11,TLS,,
323.52,1998,12,TLS,,
260.616,1999,1,TLS,,
233.418,1999,2,TLS,,
234.056,1999,3,TLS,,
138.931,1999,4,TLS,,
102.877,1999,5,TLS,,
111.851,1999,6,TLS,,
40.7442,1999,7,TLS,,
1.71565,1999,8,TLS,,
20.6048,1999,9,TLS,,
63.543,1999,10,TLS,,
129.011,1999,11,TLS,,
240.558,1999,12,TLS,,
249.755,2000,1,TLS,,
248.323,2000,2,TLS,,
262.059,2000,3,TLS,,
214.743,2000,4,TLS,,
107.659,2000,5,TLS,,
74.1122,2000,6,TLS,,
41.2351,2000,7,TLS,,
4.49077,2000,8,TLS,,
23.0493,2000,9,TLS,,
75.7038,2000,10,TLS,,
127.54,2000,11,TLS,,
216.249,2000,12,TLS,,
235.406,2001,1,TLS,,
259.252,2001,2,TLS,,
171.877,2001,3,TLS,,
69.6411,2001,4,TLS,,
80.2002,2001,5,TLS,,
180.532,2001,6,TLS,,
34.512,2001,7,TLS,,
8.48523,2001,8,TLS,,
23.3919,2001,9,TLS,,
34.87,2001,10,TLS,,
197.094,2001,11,TLS,,
265.467,2001,12,TLS,,
174.375,2002,1,TLS,,
301.69,2002,2,TLS,,
225.791,2002,3,TLS,,
93.3903,2002,4,TLS,,
34.5906,2002,5,TLS,,
54.2058,2002,6,TLS,,
7.07797,2002,7,TLS,,
6.32579,2002,8,TLS,,
23.0019,2002,9,TLS,,
22.1606,2002,10,TLS,,
49.22,2002,11,TLS,,
203.225,2002,12,TLS,,
218.12,2003,1,TLS,,
395.685,2003,2,TLS,,
268.908,2003,3,TLS,,
83.4283,2003,4,TLS,,
55.7057,2003,5,TLS,,
94.8236,2003,6,TLS,,
29.121,2003,7,TLS,,
5.11199,2003,8,TLS,,
22.7596,2003,9,TLS,,
58.8867,2003,10,TLS,,
114.141,2003,11,TLS,,
360.512,2003,12,TLS,,
165.581,2004,1,TLS,,
261.733,2004,2,TLS,,
240.019,2004,3,TLS,,
223.377,2004,4,TLS,,
96.6741,2004,5,TLS,,
77.0122,2004,6,TLS,,
41.6085,2004,7,TLS,,
9.16014,2004,8,TLS,,
21.9872,2004,9,TLS,,
25.2144,2004,10,TLS,,
104.442,2004,11,TLS,,
189.549,2004,12,TLS,,
208.274,2005,1,TLS,,
186.598,2005,2,TLS,,
219.329,2005,3,TLS,,
84.0594,2005,4,TLS,,
22.6437,2005,5,TLS,,
70.9548,2005,6,TLS,,
29.1041,2005,7,TLS,,
3.25613,2005,8,TLS,,
22.067,2005,9,TLS,,
30.6767,2005,10,TLS,,
186.426,2005,11,TLS,,
185.398,2005,12,TLS,,
279.738,2006,1,TLS,,
140.82,2006,2,TLS,,
299.076,2006,3,TLS,,
162.821,2006,4,TLS,,
45.2607,2006,5,TLS,,
52.594,2006,6,TLS,,
16.5785,2006,7,TLS,,
8.50627,2006,8,TLS,,
22.6243,2006,9,TLS,,
10.4906,2006,10,TLS,,
4.6926,2006,11,TLS,,
160.721,2006,12,TLS,,
183.001,2007,1,TLS,,
209.046,2007,2,TLS,,
374.892,2007,3,TLS,,
116.67,2007,4,TLS,,
17.935,2007,5,TLS,,
110.944,2007,6,TLS,,
21.4669,2007,7,TLS,,
17.4188,2007,8,TLS,,
22.4528,2007,9,TLS,,
18.8992,2007,10,TLS,,
190.052,2007,11,TLS,,
264.463,2007,12,TLS,,
165.84,2008,1,TLS,,
494.676,2008,2,TLS,,
154.915,2008,3,TLS,,
104.131,2008,4,TLS,,
18.2475,2008,5,TLS,,
46.44,2008,6,TLS,,
5.84251,2008,7,TLS,,
5.05527,2008,8,TLS,,
21.8577,2008,9,TLS,,
18.9169,2008,10,TLS,,
114.121,2008,11,TLS,,
330.123,2008,12,TLS,,
226.786,2009,1,TLS,,
246.608,2009,2,TLS,,
151.779,2009,3,TLS,,
56.342,2009,4,TLS,,
114.404,2009,5,TLS,,
15.2533,2009,6,TLS,,
7.41766,2009,7,TLS,,
9.5134,2009,8,TLS,,
21.8691,2009,9,TLS,,
3.98334,2009,10,TLS,,
67.5335,2009,11,TLS,,
308.745,2009,12,TLS,,
346.964,2010,1,TLS,,
147.686,2010,2,TLS,,
137.001,2010,3,TLS,,
255.307,2010,4,TLS,,
161.436,2010,5,TLS,,
72.2376,2010,6,TLS,,
85.6026,2010,7,TLS,,
43.061,2010,8,TLS,,
34.8497,2010,9,TLS,,
121.828,2010,10,TLS,,
148.948,2010,11,TLS,,
404.752,2010,12,TLS,,
313.859,2011,1,TLS,,
201.349,2011,2,TLS,,
356.402,2011,3,TLS,,
312.413,2011,4,TLS,,
200.155,2011,5,TLS,,
86.9903,2011,6,TLS,,
40.5229,2011,7,TLS,,
2.26127,2011,8,TLS,,
14.0923,2011,9,TLS,,
32.9283,2011,10,TLS,,
118.171,2011,11,TLS,,
275.287,2011,12,TLS,,
187.25,2012,1,TLS,,
184.321,2012,2,TLS,,
359.268,2012,3,TLS,,
161.123,2012,4,TLS,,
200.345,2012,5,TLS,,
79.6301,2012,6,TLS,,
25.5015,2012,7,TLS,,
14.0079,2012,8,TLS,,
21.9958,2012,9,TLS,,
10.1248,2012,10,TLS,,
114.731,2012,11,TLS,,
192.073,2012,12,TLS,,
359.109,2013,1,TLS,,
242.038,2013,2,TLS,,
371.515,2013,3,TLS,,
81.3769,2013,4,TLS,,
240.464,2013,5,TLS,,
101.021,2013,6,TLS,,
34.0737,2013,7,TLS,,
16.4255,2013,8,TLS,,
23.5225,2013,9,TLS,,
61.9843,2013,10,TLS,,
169.247,2013,11,TLS,,
246.58,2013,12,TLS,,
258.901,2014,1,TLS,,
289.988,2014,2,TLS,,
61.9596,2014,3,TLS,,
132.606,2014,4,TLS,,
164.787,2014,5,TLS,,
136.7,2014,6,TLS,,
19.498,2014,7,TLS,,
14.0807,2014,8,TLS,,
20.6048,2014,9,TLS,,
3.37299,2014,10,TLS,,
65.9457,2014,11,TLS,,
218.736,2014,12,TLS,,
259.324,2015,1,TLS,,
195.124,2015,2,TLS,,
275.226,2015,3,TLS,,
105.415,2015,4,TLS,,
79.2436,2015,5,TLS,,
65.8733,2015,6,TLS,,
37.9811,2015,7,TLS,,
2.01885,2015,8,TLS,,
20.5304,2015,9,TLS,,
40.7937,2015,10,TLS,,
45.5848,2015,11,TLS,,
202.735,2015,12,TLS,,
196.743,1901,1,TON,,
204.33,1901,2,TON,,
289.688,1901,3,TON,,
172.715,1901,4,TON,,
110.114,1901,5,TON,,
71.8041,1901,6,TON,,
81.7283,1901,7,TON,,
103.032,1901,8,TON,,
127.568,1901,9,TON,,
108.243,1901,10,TON,,
129.281,1901,11,TON,,
132.7,1901,12,TON,,
196.721,1902,1,TON,,
211.597,1902,2,TON,,
264.863,1902,3,TON,,
180.026,1902,4,TON,,
104.022,1902,5,TON,,
78.2007,1902,6,TON,,
82.5986,1902,7,TON,,
100.856,1902,8,TON,,
116.646,1902,9,TON,,
105.001,1902,10,TON,,
130.434,1902,11,TON,,
132.178,1902,12,TON,,
191.043,1903,1,TON,,
221.692,1903,2,TON,,
262.862,1903,3,TON,,
187.206,1903,4,TON,,
106.568,1903,5,TON,,
80.0936,1903,6,TON,,
85.5793,1903,7,TON,,
106.252,1903,8,TON,,
126.458,1903,9,TON,,
114.814,1903,10,TON,,
130.608,1903,11,TON,,
137.726,1903,12,TON,,
202.335,1904,1,TON,,
217.994,1904,2,TON,,
269.541,1904,3,TON,,
195.495,1904,4,TON,,
109.135,1904,5,TON,,
74.415,1904,6,TON,,
87.4939,1904,7,TON,,
106.817,1904,8,TON,,
128.003,1904,9,TON,,
107.677,1904,10,TON,,
127.693,1904,11,TON,,
137.508,1904,12,TON,,
190.825,1905,1,TON,,
192.712,1905,2,TON,,
269.367,1905,3,TON,,
173.564,1905,4,TON,,
100.998,1905,5,TON,,
75.4811,1905,6,TON,,
84.6002,1905,7,TON,,
108.319,1905,8,TON,,
114.397,1905,9,TON,,
87.9884,1905,10,TON,,
114.181,1905,11,TON,,
109.337,1905,12,TON,,
165.062,1906,1,TON,,
163.528,1906,2,TON,,
301.913,1906,3,TON,,
154.274,1906,4,TON,,
109.048,1906,5,TON,,
75.6261,1906,6,TON,,
75.5285,1906,7,TON,,
95.6459,1906,8,TON,,
121.215,1906,9,TON,,
92.6467,1906,10,TON,,
134.068,1906,11,TON,,
168.812,1906,12,TON,,
157.673,1907,1,TON,,
190.711,1907,2,TON,,
250.191,1907,3,TON,,
161.597,1907,4,TON,,
119.912,1907,5,TON,,
70.9854,1907,6,TON,,
99.9236,1907,7,TON,,
101.497,1907,8,TON,,
124.61,1907,9,TON,,
111.534,1907,10,TON,,
131.789,1907,11,TON,,
153.5,1907,12,TON,,
255.88,1908,1,TON,,
201.95,1908,2,TON,,
271.321,1908,3,TON,,
204.668,1908,4,TON,,
99.8048,1908,5,TON,,
60.4338,1908,6,TON,,
79.1206,1908,7,TON,,
108.058,1908,8,TON,,
136.336,1908,9,TON,,
98.3229,1908,10,TON,,
133.249,1908,11,TON,,
133.02,1908,12,TON,,
174.612,1909,1,TON,,
220.958,1909,2,TON,,
267.787,1909,3,TON,,
176.958,1909,4,TON,,
96.2707,1909,5,TON,,
76.8109,1909,6,TON,,
73.5635,1909,7,TON,,
99.6266,1909,8,TON,,
107.688,1909,9,TON,,
103.754,1909,10,TON,,
123.95,1909,11,TON,,
204.177,1909,12,TON,,
185.522,1910,1,TON,,
209.936,1910,2,TON,,
272.016,1910,3,TON,,
168.315,1910,4,TON,,
131.88,1910,5,TON,,
68.4491,1910,6,TON,,
88.5715,1910,7,TON,,
117.588,1910,8,TON,,
153.207,1910,9,TON,,
114.355,1910,10,TON,,
116.553,1910,11,TON,,
186.32,1910,12,TON,,
196.12,1911,1,TON,,
296.335,1911,2,TON,,
266.256,1911,3,TON,,
179.297,1911,4,TON,,
90.0898,1911,5,TON,,
74.2745,1911,6,TON,,
68.2457,1911,7,TON,,
96.2158,1911,8,TON,,
117.86,1911,9,TON,,
89.6228,1911,10,TON,,
104.665,1911,11,TON,,
124.207,1911,12,TON,,
174.091,1912,1,TON,,
183.468,1912,2,TON,,
328.993,1912,3,TON,,
149.118,1912,4,TON,,
96.7116,1912,5,TON,,
68.9334,1912,6,TON,,
68.7155,1912,7,TON,,
127.146,1912,8,TON,,
128.565,1912,9,TON,,
91.9665,1912,10,TON,,
122.729,1912,11,TON,,
115.757,1912,12,TON,,
205.447,1913,1,TON,,
256.322,1913,2,TON,,
330.749,1913,3,TON,,
153.955,1913,4,TON,,
94.2244,1913,5,TON,,
66.252,1913,6,TON,,
77.4225,1913,7,TON,,
86.3981,1913,8,TON,,
122.564,1913,9,TON,,
95.2498,1913,10,TON,,
110.377,1913,11,TON,,
183.942,1913,12,TON,,
154.174,1914,1,TON,,
214.374,1914,2,TON,,
258.74,1914,3,TON,,
155.076,1914,4,TON,,
87.1344,1914,5,TON,,
65.6226,1914,6,TON,,
89.2345,1914,7,TON,,
107.361,1914,8,TON,,
127.133,1914,9,TON,,
113.408,1914,10,TON,,
103.928,1914,11,TON,,
115.338,1914,12,TON,,
219.559,1915,1,TON,,
156.055,1915,2,TON,,
263.264,1915,3,TON,,
131.44,1915,4,TON,,
85.3564,1915,5,TON,,
56.2282,1915,6,TON,,
73.0719,1915,7,TON,,
84.2881,1915,8,TON,,
104.197,1915,9,TON,,
108.461,1915,10,TON,,
122.02,1915,11,TON,,
229.847,1915,12,TON,,
197.884,1916,1,TON,,
242.251,1916,2,TON,,
262.526,1916,3,TON,,
239.51,1916,4,TON,,
94.0374,1916,5,TON,,
102.25,1916,6,TON,,
85.2041,1916,7,TON,,
109.669,1916,8,TON,,
136.524,1916,9,TON,,
93.6154,1916,10,TON,,
183.47,1916,11,TON,,
179.192,1916,12,TON,,
176.029,1917,1,TON,,
175.252,1917,2,TON,,
260.77,1917,3,TON,,
151.612,1917,4,TON,,
107.219,1917,5,TON,,
77.6564,1917,6,TON,,
103.024,1917,7,TON,,
169.934,1917,8,TON,,
120.88,1917,9,TON,,
137.916,1917,10,TON,,
124.168,1917,11,TON,,
153.081,1917,12,TON,,
166.486,1918,1,TON,,
273.409,1918,2,TON,,
241.691,1918,3,TON,,
149.856,1918,4,TON,,
99.3712,1918,5,TON,,
59.9276,1918,6,TON,,
71.613,1918,7,TON,,
132.702,1918,8,TON,,
121.394,1918,9,TON,,
95.0323,1918,10,TON,,
135.109,1918,11,TON,,
138,1918,12,TON,,
161.541,1919,1,TON,,
182.081,1919,2,TON,,
302.18,1919,3,TON,,
157.57,1919,4,TON,,
82.2414,1919,5,TON,,
85.1946,1919,6,TON,,
82.2777,1919,7,TON,,
119.972,1919,8,TON,,
107.196,1919,9,TON,,
86.283,1919,10,TON,,
105.345,1919,11,TON,,
207.66,1919,12,TON,,
197.515,1920,1,TON,,
220.705,1920,2,TON,,
268.504,1920,3,TON,,
170.635,1920,4,TON,,
83.7235,1920,5,TON,,
59.7334,1920,6,TON,,
135.215,1920,7,TON,,
100.147,1920,8,TON,,
130.828,1920,9,TON,,
91.7416,1920,10,TON,,
112.229,1920,11,TON,,
121.829,1920,12,TON,,
197.61,1921,1,TON,,
178.706,1921,2,TON,,
240.058,1921,3,TON,,
202.491,1921,4,TON,,
110.262,1921,5,TON,,
63.4763,1921,6,TON,,
97.6555,1921,7,TON,,
122.638,1921,8,TON,,
99.5279,1921,9,TON,,
106.877,1921,10,TON,,
119.676,1921,11,TON,,
163.13,1921,12,TON,,
166.385,1922,1,TON,,
192.041,1922,2,TON,,
274.979,1922,3,TON,,
226.352,1922,4,TON,,
95.692,1922,5,TON,,
71.4698,1922,6,TON,,
68.643,1922,7,TON,,
97.1628,1922,8,TON,,
124.191,1922,9,TON,,
147.035,1922,10,TON,,
123.654,1922,11,TON,,
167.901,1922,12,TON,,
158.288,1923,1,TON,,
193.328,1923,2,TON,,
400.734,1923,3,TON,,
165.162,1923,4,TON,,
103.266,1923,5,TON,,
73.3566,1923,6,TON,,
77.3789,1923,7,TON,,
84.6129,1923,8,TON,,
116.775,1923,9,TON,,
96.0083,1923,10,TON,,
121.904,1923,11,TON,,
184.751,1923,12,TON,,
204.636,1924,1,TON,,
258.245,1924,2,TON,,
312.516,1924,3,TON,,
192.775,1924,4,TON,,
89.649,1924,5,TON,,
74.5921,1924,6,TON,,
106.224,1924,7,TON,,
211.729,1924,8,TON,,
150.778,1924,9,TON,,
104.606,1924,10,TON,,
154.053,1924,11,TON,,
141.326,1924,12,TON,,
184.864,1925,1,TON,,
170.351,1925,2,TON,,
293.118,1925,3,TON,,
154.809,1925,4,TON,,
103.95,1925,5,TON,,
61.8579,1925,6,TON,,
81.8586,1925,7,TON,,
134.494,1925,8,TON,,
96.9538,1925,9,TON,,
90.8164,1925,10,TON,,
102.909,1925,11,TON,,
110.782,1925,12,TON,,
148.058,1926,1,TON,,
162.69,1926,2,TON,,
258.248,1926,3,TON,,
141.114,1926,4,TON,,
83.8743,1926,5,TON,,
74.769,1926,6,TON,,
212.343,1926,7,TON,,
51.4694,1926,8,TON,,
74.1507,1926,9,TON,,
78.1342,1926,10,TON,,
128.514,1926,11,TON,,
155.588,1926,12,TON,,
373.678,1927,1,TON,,
201.91,1927,2,TON,,
211.73,1927,3,TON,,
130.752,1927,4,TON,,
104.075,1927,5,TON,,
52.0116,1927,6,TON,,
61.5636,1927,7,TON,,
86.7622,1927,8,TON,,
80.9293,1927,9,TON,,
109.511,1927,10,TON,,
182.487,1927,11,TON,,
207.54,1927,12,TON,,
76.2259,1928,1,TON,,
181.937,1928,2,TON,,
242.94,1928,3,TON,,
108.304,1928,4,TON,,
98.6598,1928,5,TON,,
49.7659,1928,6,TON,,
185.171,1928,7,TON,,
211.546,1928,8,TON,,
54.6937,1928,9,TON,,
53.8375,1928,10,TON,,
148.779,1928,11,TON,,
109.377,1928,12,TON,,
223.412,1929,1,TON,,
197.007,1929,2,TON,,
263.713,1929,3,TON,,
174.555,1929,4,TON,,
133.059,1929,5,TON,,
37.2895,1929,6,TON,,
54.936,1929,7,TON,,
119.448,1929,8,TON,,
134.91,1929,9,TON,,
189.829,1929,10,TON,,
140.142,1929,11,TON,,
219.976,1929,12,TON,,
181.062,1930,1,TON,,
160.94,1930,2,TON,,
252.74,1930,3,TON,,
63.3354,1930,4,TON,,
65.6525,1930,5,TON,,
45.2368,1930,6,TON,,
105.915,1930,7,TON,,
78.958,1930,8,TON,,
91.6874,1930,9,TON,,
70.2302,1930,10,TON,,
137.975,1930,11,TON,,
137.71,1930,12,TON,,
72.0906,1931,1,TON,,
61.747,1931,2,TON,,
481.843,1931,3,TON,,
67.4885,1931,4,TON,,
72.393,1931,5,TON,,
63.5923,1931,6,TON,,
68.1246,1931,7,TON,,
180.168,1931,8,TON,,
140.382,1931,9,TON,,
87.3344,1931,10,TON,,
250.308,1931,11,TON,,
84.3428,1931,12,TON,,
270.028,1932,1,TON,,
159.107,1932,2,TON,,
254.362,1932,3,TON,,
56.7925,1932,4,TON,,
39.6654,1932,5,TON,,
79.2536,1932,6,TON,,
147.088,1932,7,TON,,
136.339,1932,8,TON,,
83.7464,1932,9,TON,,
14.4129,1932,10,TON,,
114.933,1932,11,TON,,
241.187,1932,12,TON,,
214.277,1933,1,TON,,
433.675,1933,2,TON,,
207.315,1933,3,TON,,
152.292,1933,4,TON,,
142.961,1933,5,TON,,
101.268,1933,6,TON,,
78.4415,1933,7,TON,,
85.3752,1933,8,TON,,
33.0839,1933,9,TON,,
143.054,1933,10,TON,,
152.529,1933,11,TON,,
99.92,1933,12,TON,,
168.919,1934,1,TON,,
213.84,1934,2,TON,,
304.594,1934,3,TON,,
36.5635,1934,4,TON,,
128.281,1934,5,TON,,
56.9056,1934,6,TON,,
81.3845,1934,7,TON,,
69.8818,1934,8,TON,,
157.615,1934,9,TON,,
142.918,1934,10,TON,,
115.155,1934,11,TON,,
66.0235,1934,12,TON,,
147.653,1935,1,TON,,
118.094,1935,2,TON,,
238.232,1935,3,TON,,
112.397,1935,4,TON,,
113.845,1935,5,TON,,
58.4883,1935,6,TON,,
112.641,1935,7,TON,,
99.26,1935,8,TON,,
170.769,1935,9,TON,,
161.101,1935,10,TON,,
256.363,1935,11,TON,,
80.9922,1935,12,TON,,
131.989,1936,1,TON,,
174.536,1936,2,TON,,
261.937,1936,3,TON,,
187.92,1936,4,TON,,
240.866,1936,5,TON,,
19.7849,1936,6,TON,,
83.7103,1936,7,TON,,
246.539,1936,8,TON,,
39.2373,1936,9,TON,,
210.731,1936,10,TON,,
83.4546,1936,11,TON,,
129.443,1936,12,TON,,
303.491,1937,1,TON,,
278.544,1937,2,TON,,
239.738,1937,3,TON,,
63.3954,1937,4,TON,,
149.327,1937,5,TON,,
74.0142,1937,6,TON,,
86.7048,1937,7,TON,,
105.845,1937,8,TON,,
36.6907,1937,9,TON,,
88.7991,1937,10,TON,,
121.875,1937,11,TON,,
30.1834,1937,12,TON,,
119.75,1938,1,TON,,
122.3,1938,2,TON,,
191.399,1938,3,TON,,
135.786,1938,4,TON,,
58.459,1938,5,TON,,
103.654,1938,6,TON,,
94.4473,1938,7,TON,,
63.7234,1938,8,TON,,
126.383,1938,9,TON,,
221.292,1938,10,TON,,
155.105,1938,11,TON,,
170.891,1938,12,TON,,
306.411,1939,1,TON,,
193.603,1939,2,TON,,
370.174,1939,3,TON,,
187.36,1939,4,TON,,
65.5888,1939,5,TON,,
42.8283,1939,6,TON,,
87.1155,1939,7,TON,,
161.065,1939,8,TON,,
57.9536,1939,9,TON,,
90.2649,1939,10,TON,,
103.676,1939,11,TON,,
62.5078,1939,12,TON,,
32.5061,1940,1,TON,,
72.0082,1940,2,TON,,
154.284,1940,3,TON,,
184.262,1940,4,TON,,
150.504,1940,5,TON,,
89.8513,1940,6,TON,,
21.3651,1940,7,TON,,
113.921,1940,8,TON,,
107.363,1940,9,TON,,
84.7779,1940,10,TON,,
48.135,1940,11,TON,,
97.0102,1940,12,TON,,
64.5651,1941,1,TON,,
238.858,1941,2,TON,,
108.702,1941,3,TON,,
255.368,1941,4,TON,,
106.945,1941,5,TON,,
59.7551,1941,6,TON,,
66.8651,1941,7,TON,,
87.4741,1941,8,TON,,
100.683,1941,9,TON,,
111.188,1941,10,TON,,
139.577,1941,11,TON,,
116.125,1941,12,TON,,
185.13,1942,1,TON,,
193.053,1942,2,TON,,
237.29,1942,3,TON,,
156.984,1942,4,TON,,
108.384,1942,5,TON,,
84.7609,1942,6,TON,,
92.0476,1942,7,TON,,
103.34,1942,8,TON,,
141.511,1942,9,TON,,
109.749,1942,10,TON,,
122.41,1942,11,TON,,
126.484,1942,12,TON,,
141.856,1943,1,TON,,
172.693,1943,2,TON,,
197.814,1943,3,TON,,
179.736,1943,4,TON,,
148.718,1943,5,TON,,
33.751,1943,6,TON,,
45.0253,1943,7,TON,,
57.8556,1943,8,TON,,
69.1921,1943,9,TON,,
177.542,1943,10,TON,,
163.893,1943,11,TON,,
154.535,1943,12,TON,,
259.573,1944,1,TON,,
171.907,1944,2,TON,,
205.439,1944,3,TON,,
148.412,1944,4,TON,,
68.0872,1944,5,TON,,
79.8752,1944,6,TON,,
63.7398,1944,7,TON,,
50.867,1944,8,TON,,
97.3576,1944,9,TON,,
52.1718,1944,10,TON,,
65.9652,1944,11,TON,,
84.3235,1944,12,TON,,
138.405,1945,1,TON,,
169.434,1945,2,TON,,
202.554,1945,3,TON,,
187.86,1945,4,TON,,
142.615,1945,5,TON,,
105.042,1945,6,TON,,
114.106,1945,7,TON,,
132.215,1945,8,TON,,
110.081,1945,9,TON,,
51.419,1945,10,TON,,
81.1075,1945,11,TON,,
47.5472,1945,12,TON,,
80.5355,1946,1,TON,,
192.297,1946,2,TON,,
209.807,1946,3,TON,,
78.9219,1946,4,TON,,
120.276,1946,5,TON,,
52.0126,1946,6,TON,,
68.5759,1946,7,TON,,
103.578,1946,8,TON,,
20.8894,1946,9,TON,,
179.125,1946,10,TON,,
86.1044,1946,11,TON,,
131.268,1946,12,TON,,
169.978,1947,1,TON,,
162.159,1947,2,TON,,
327.926,1947,3,TON,,
68.4106,1947,4,TON,,
101.402,1947,5,TON,,
132.295,1947,6,TON,,
126.146,1947,7,TON,,
79.4501,1947,8,TON,,
181.278,1947,9,TON,,
119.715,1947,10,TON,,
47.3111,1947,11,TON,,
224.045,1947,12,TON,,
290.753,1948,1,TON,,
221.779,1948,2,TON,,
211.717,1948,3,TON,,
198.088,1948,4,TON,,
45.5114,1948,5,TON,,
145.187,1948,6,TON,,
37.4837,1948,7,TON,,
23.8888,1948,8,TON,,
85.8004,1948,9,TON,,
73.9838,1948,10,TON,,
384.527,1948,11,TON,,
229.99,1948,12,TON,,
199.314,1949,1,TON,,
154.899,1949,2,TON,,
283.805,1949,3,TON,,
165.771,1949,4,TON,,
28.0875,1949,5,TON,,
20.4245,1949,6,TON,,
111.232,1949,7,TON,,
182.044,1949,8,TON,,
133.141,1949,9,TON,,
117.38,1949,10,TON,,
24.4467,1949,11,TON,,
228.361,1949,12,TON,,
229.386,1950,1,TON,,
194.372,1950,2,TON,,
432.129,1950,3,TON,,
261.212,1950,4,TON,,
39.4399,1950,5,TON,,
55.6028,1950,6,TON,,
227.326,1950,7,TON,,
126.142,1950,8,TON,,
157.925,1950,9,TON,,
166.553,1950,10,TON,,
222.616,1950,11,TON,,
199.995,1950,12,TON,,
194.734,1951,1,TON,,
361.845,1951,2,TON,,
387.41,1951,3,TON,,
115.817,1951,4,TON,,
101.553,1951,5,TON,,
68.222,1951,6,TON,,
71.9891,1951,7,TON,,
27.6949,1951,8,TON,,
253.048,1951,9,TON,,
45.8456,1951,10,TON,,
25.8648,1951,11,TON,,
20.172,1951,12,TON,,
345.927,1952,1,TON,,
245.955,1952,2,TON,,
287.569,1952,3,TON,,
88.627,1952,4,TON,,
35.0174,1952,5,TON,,
111.178,1952,6,TON,,
111.59,1952,7,TON,,
117.313,1952,8,TON,,
104.953,1952,9,TON,,
85.5858,1952,10,TON,,
100.12,1952,11,TON,,
98.1464,1952,12,TON,,
116.559,1953,1,TON,,
158.292,1953,2,TON,,
253.728,1953,3,TON,,
276.939,1953,4,TON,,
58.3262,1953,5,TON,,
101.165,1953,6,TON,,
70.8326,1953,7,TON,,
28.2642,1953,8,TON,,
17.0753,1953,9,TON,,
39.6651,1953,10,TON,,
68.8771,1953,11,TON,,
75.2691,1953,12,TON,,
133.346,1954,1,TON,,
175.367,1954,2,TON,,
289.309,1954,3,TON,,
340.567,1954,4,TON,,
58.1685,1954,5,TON,,
169.013,1954,6,TON,,
33.7286,1954,7,TON,,
155.796,1954,8,TON,,
165.637,1954,9,TON,,
162.684,1954,10,TON,,
64.3621,1954,11,TON,,
450.378,1954,12,TON,,
138.544,1955,1,TON,,
118.132,1955,2,TON,,
423.246,1955,3,TON,,
98.1403,1955,4,TON,,
94.1344,1955,5,TON,,
157.046,1955,6,TON,,
170.394,1955,7,TON,,
183.617,1955,8,TON,,
104.908,1955,9,TON,,
146.396,1955,10,TON,,
237.525,1955,11,TON,,
183.762,1955,12,TON,,
219.082,1956,1,TON,,
225.902,1956,2,TON,,
472.526,1956,3,TON,,
278.943,1956,4,TON,,
101.806,1956,5,TON,,
62.7673,1956,6,TON,,
148.272,1956,7,TON,,
88.3327,1956,8,TON,,
89.4201,1956,9,TON,,
164.23,1956,10,TON,,
306.381,1956,11,TON,,
32.1887,1956,12,TON,,
449.326,1957,1,TON,,
375.59,1957,2,TON,,
180.849,1957,3,TON,,
122.391,1957,4,TON,,
70.0228,1957,5,TON,,
176.988,1957,6,TON,,
105.4,1957,7,TON,,
139.427,1957,8,TON,,
62.3499,1957,9,TON,,
25.8571,1957,10,TON,,
84.7176,1957,11,TON,,
135.495,1957,12,TON,,
40.3022,1958,1,TON,,
283.259,1958,2,TON,,
304.471,1958,3,TON,,
186.728,1958,4,TON,,
68.0948,1958,5,TON,,
7.7138,1958,6,TON,,
93.4044,1958,7,TON,,
125.777,1958,8,TON,,
57.5055,1958,9,TON,,
227.653,1958,10,TON,,
201.98,1958,11,TON,,
43.3421,1958,12,TON,,
211.028,1959,1,TON,,
77.6546,1959,2,TON,,
474.517,1959,3,TON,,
160.107,1959,4,TON,,
99.4,1959,5,TON,,
75.4447,1959,6,TON,,
56.6969,1959,7,TON,,
186.181,1959,8,TON,,
178.643,1959,9,TON,,
191.864,1959,10,TON,,
47.7413,1959,11,TON,,
71.7444,1959,12,TON,,
120.39,1960,1,TON,,
218.817,1960,2,TON,,
568.389,1960,3,TON,,
215.759,1960,4,TON,,
70.5961,1960,5,TON,,
95.8721,1960,6,TON,,
130.198,1960,7,TON,,
143.598,1960,8,TON,,
