,year,country_code,reported_cases,region_x,reported_deaths,region_y,population,tx_resistance,tx_resistance_int,number_nets,point_prevalence
1805,2013,SSD,262520.0,AFR,1311.0,AFR,11177490.0,Not tested/reported,0.0,0.0,0.023486489363891177
1806,2011,MWI,304499.0,AFR,6674.0,AFR,15627618.0,Not tested/reported,0.0,2000.0,0.019484671304353614
1807,2011,MWI,304499.0,AFR,6674.0,AFR,15627618.0,Not tested/reported,0.0,20000.0,0.019484671304353614
1808,2004,IDN,304936.0,SEAR,508.0,SEAR,223614649.0,Not tested/reported,0.0,0.0,0.0013636673686794106
1809,2004,IDN,304936.0,SEAR,508.0,SEAR,223614649.0,No,0.0,0.0,0.0013636673686794106
1810,2011,PAK,334589.0,EMR,4.0,EMR,174184265.0,Yes,1.0,0.0,0.0019208910747477677
1811,2011,PAK,334589.0,EMR,4.0,EMR,174184265.0,Not tested/reported,0.0,0.0,0.0019208910747477677
1812,2010,SEN,343670.0,AFR,553.0,AFR,12916229.0,Yes,1.0,12750.0,0.026607611246285585
1813,2010,SEN,343670.0,AFR,553.0,AFR,12916229.0,Yes,1.0,1000.0,0.026607611246285585
1814,2001,BRA,388303.0,AMR,142.0,AMR,177750670.0,Not tested/reported,0.0,0.0,0.002184537476005013
1815,2009,TGO,391338.0,AFR,1556.0,AFR,6330472.0,Yes,1.0,0.0,0.06181813931093921
1816,2009,TGO,391338.0,AFR,1556.0,AFR,6330472.0,No,0.0,0.0,0.06181813931093921
1817,2008,ETH,458561.0,AFR,1169.0,AFR,83184892.0,Yes,1.0,0.0,0.005512551485911649
1818,2008,ETH,458561.0,AFR,1169.0,AFR,83184892.0,Not tested/reported,0.0,0.0,0.005512551485911649
1819,2007,BRA,458652.0,AMR,93.0,AMR,191026637.0,Not tested/reported,0.0,0.0,0.002400984528665497
1820,2011,SDN,506806.0,EMR,612.0,EMR,35167314.0,Yes,1.0,0.0,0.014411279746869494
1821,2014,ZWE,535931.0,AFR,406.0,AFR,15411675.0,Yes,1.0,0.0,0.03477435126292243
1822,2014,ZWE,535931.0,AFR,406.0,AFR,15411675.0,No,0.0,0.0,0.03477435126292243
1823,2014,ZWE,535931.0,AFR,406.0,AFR,15411675.0, Not tested/reported,0.0,0.0,0.03477435126292243
1824,2000,BRA,613241.0,AMR,245.0,AMR,175287587.0,Not tested/reported,0.0,0.0,0.0034984850353379556
1825,2010,TGO,617101.0,AFR,1507.0,AFR,6502952.0,Not tested/reported,0.0,0.0,0.09489551822003299
1826,2007,COD,740858.0,AFR,14372.0,AFR,58417562.0,Not tested/reported,0.0,0.0,0.012682110903566978
1827,2013,TCD,754565.0,AFR,1881.0,AFR,13133589.0,Yes,1.0,0.0,0.05745306937806566
1828,2013,TCD,754565.0,AFR,1881.0,AFR,13133589.0,No,0.0,0.0,0.05745306937806566
1829,2004,UGA,879032.0,AFR,,,27568436.0,Yes,1.0,0.0,0.031885450447751186
1830,2004,UGA,879032.0,AFR,,,27568436.0,Not tested/reported,0.0,0.0,0.031885450447751186
1831,2012,MLI,886482.0,AFR,1894.0,AFR,16006670.0,Yes,1.0,0.0,0.05538203761307005
1832,2014,BEN,1044235.0,AFR,1869.0,AFR,10286712.0,Yes,1.0,0.0,0.10151300046117749
1833,2014,BEN,1044235.0,AFR,1869.0,AFR,10286712.0, Not tested/reported,0.0,0.0,0.10151300046117749
1834,2014,BEN,1044235.0,AFR,1869.0,AFR,10286712.0,No,0.0,0.0,0.10151300046117749
1835,2007,UGA,1045378.0,AFR,7003.0,AFR,30590487.0,Not tested/reported,0.0,4000.0,0.03417330361559788
1836,2007,UGA,1045378.0,AFR,7003.0,AFR,30590487.0,Not tested/reported,0.0,10000.0,0.03417330361559788
1837,2007,UGA,1045378.0,AFR,7003.0,AFR,30590487.0,Not tested/reported,0.0,4500.0,0.03417330361559788
1838,2007,UGA,1045378.0,AFR,7003.0,AFR,30590487.0,Not tested/reported,0.0,8400.0,0.03417330361559788
1839,2010,TZA,1278998.0,AFR,15867.0,AFR,46098591.0,Yes,1.0,98025.0,0.02774483931623854
1840,2010,TZA,1278998.0,AFR,15867.0,AFR,46098591.0,No,0.0,98025.0,0.02774483931623854
1841,2010,TZA,1278998.0,AFR,15867.0,AFR,46098591.0,Not tested/reported,0.0,98025.0,0.02774483931623854
1842,2013,MWI,1280892.0,AFR,3723.0,AFR,16577147.0,Not tested/reported,0.0,154230.0,0.07726854325415586
1843,2008,IND,1532497.0,SEAR,1055.0,SEAR,1197146906.0,Not tested/reported,0.0,20000.0,0.0012801244294407424
1844,2013,TZA,1552444.0,AFR,8528.0,AFR,50636595.0,Yes,1.0,0.0,0.030658538552997095
1845,2011,MOZ,1756874.0,AFR,3086.0,AFR,24939005.0,No,0.0,0.0,0.07044683619093865
1846,2010,BDI,1763447.0,AFR,2677.0,AFR,8766930.0,Not tested/reported,0.0,0.0,0.20114760811367263
1847,2001,IND,2085484.0,SEAR,1015.0,SEAR,1071477855.0,Yes,1.0,0.0,0.0019463622045646479
1848,2001,IND,2085484.0,SEAR,1015.0,SEAR,1071477855.0,No,0.0,0.0,0.0019463622045646479
1849,2001,IND,2085484.0,SEAR,1015.0,SEAR,1071477855.0,Not tested/reported,0.0,0.0,0.0019463622045646479
1850,2014,ETH,2118815.0,AFR,213.0,AFR,97366774.0,Yes,1.0,0.0,0.02176117080761041
1851,2014,MWI,2905310.0,AFR,4490.0,AFR,17068838.0,Yes,1.0,290770.0,0.17021135240723476
1852,2014,MWI,2905310.0,AFR,4490.0,AFR,17068838.0,No,0.0,290770.0,0.17021135240723476
1853,2014,UGA,3631939.0,AFR,5921.0,AFR,38833338.0,Yes,1.0,0.0,0.0935263149410437
1854,2014,UGA,3631939.0,AFR,5921.0,AFR,38833338.0, Not tested/reported,0.0,0.0,0.0935263149410437
1855,2014,UGA,3631939.0,AFR,5921.0,AFR,38833338.0,No,0.0,0.0,0.0935263149410437
1856,2014,COD,9968983.0,AFR,25502.0,AFR,73722860.0,No,0.0,0.0,0.1352224126953295
1857,2014,COD,9968983.0,AFR,25502.0,AFR,73722860.0,Yes,1.0,0.0,0.1352224126953295
1858,2009,BHS,,,0.0,AMR,354856.0,,0.0,0.0,
1859,2012,BHS,,,0.0,AMR,372039.0,,0.0,0.0,
1860,2013,BHS,,,0.0,AMR,377240.0,,0.0,0.0,
1861,2011,DJI,,,0.0,EMR,865937.0,Not tested/reported,0.0,0.0,
1862,2011,DJI,,,0.0,EMR,865937.0,No,0.0,0.0,
1863,2004,MLI,,,1012.0,AFR,12391906.0,Not tested/reported,0.0,0.0,
1864,2005,TGO,,,1024.0,AFR,5683268.0,Not tested/reported,0.0,0.0,
1865,2005,TGO,,,1024.0,AFR,5683268.0,Yes,1.0,0.0,
1866,2003,ZWE,,,1044.0,AFR,12633897.0,No,0.0,0.0,
1867,2003,ZWE,,,1044.0,AFR,12633897.0,Not tested/reported,0.0,0.0,
1868,2003,TGO,,,1130.0,AFR,5391401.0,Yes,1.0,0.0,
1869,2003,TGO,,,1130.0,AFR,5391401.0,Not tested/reported,0.0,0.0,
1870,2003,GNB,,,1137.0,AFR,1321202.0,Not tested/reported,0.0,0.0,
1871,2003,GNB,,,1137.0,AFR,1321202.0,No,0.0,0.0,
1872,2004,TGO,,,1183.0,AFR,5534598.0,Not tested/reported,0.0,0.0,
1873,2006,BEN,,,1226.0,AFR,8216896.0,Yes,1.0,0.0,
1874,2006,BEN,,,1226.0,AFR,8216896.0,Not tested/reported,0.0,0.0,
1875,2008,MLI,,,1227.0,AFR,14138216.0,Not tested/reported,0.0,3750.0,
1876,2000,NER,,,1244.0,AFR,11352973.0,Not tested/reported,0.0,0.0,
1877,2005,MLI,,,1285.0,AFR,12798763.0,Not tested/reported,0.0,0.0,
1878,2007,BEN,,,1290.0,AFR,8454791.0,Yes,1.0,0.0,
1879,2007,BEN,,,1290.0,AFR,8454791.0,Not tested/reported,0.0,0.0,
1880,2003,MLI,,,1309.0,AFR,12005128.0,Not tested/reported,0.0,0.0,
1881,2001,TGO,,,1394.0,AFR,5111770.0,Not tested/reported,0.0,0.0,
1882,2002,TGO,,,1661.0,AFR,5251472.0,Yes,1.0,0.0,
1883,2002,TGO,,,1661.0,AFR,5251472.0,Not tested/reported,0.0,0.0,
1884,2001,GHA,,,1717.0,AFR,19421605.0,Not tested/reported,0.0,0.0,
1885,2007,MLI,,,1782.0,AFR,13675606.0,Not tested/reported,0.0,0.0,
1886,2004,ZWE,,,1809.0,AFR,12777511.0,Not tested/reported,0.0,0.0,
1887,2007,CMR,,,1811.0,AFR,18395389.0,Yes,1.0,10000.0,
1888,2007,CMR,,,1811.0,AFR,18395389.0,Yes,1.0,5000.0,
1889,2007,CMR,,,1811.0,AFR,18395389.0,Yes,1.0,240.0,
1890,2007,CMR,,,1811.0,AFR,18395389.0,Yes,1.0,960.0,
1891,2007,CMR,,,1811.0,AFR,18395389.0,No,0.0,10000.0,
1892,2007,CMR,,,1811.0,AFR,18395389.0,No,0.0,5000.0,
1893,2007,CMR,,,1811.0,AFR,18395389.0,No,0.0,240.0,
1894,2007,CMR,,,1811.0,AFR,18395389.0,No,0.0,960.0,
1895,2007,CMR,,,1811.0,AFR,18395389.0,Not tested/reported,0.0,10000.0,
1896,2007,CMR,,,1811.0,AFR,18395389.0,Not tested/reported,0.0,5000.0,
1897,2007,CMR,,,1811.0,AFR,18395389.0,Not tested/reported,0.0,240.0,
1898,2007,CMR,,,1811.0,AFR,18395389.0,Not tested/reported,0.0,960.0,
1899,2002,ZWE,,,1844.0,AFR,12500525.0,Yes,1.0,0.0,
1900,2002,ZWE,,,1844.0,AFR,12500525.0,Not tested/reported,0.0,0.0,
1901,2002,ZWE,,,1844.0,AFR,12500525.0,No,0.0,0.0,
1902,2006,MLI,,,1914.0,AFR,13227064.0,Not tested/reported,0.0,0.0,
1903,2005,ZWE,,,1916.0,AFR,12940032.0,Not tested/reported,0.0,0.0,
1904,2005,ZWE,,,1916.0,AFR,12940032.0,No,0.0,0.0,
1905,2007,NGA,,,10289.0,AFR,146417024.0,Not tested/reported,0.0,0.0,
1906,2003,HTI,,,109.0,AMR,8976552.0,Not tested/reported,0.0,0.0,
1907,2004,AGO,,,12459.0,AFR,18865716.0,No,0.0,0.0,
1908,2004,AGO,,,12459.0,AFR,18865716.0,Not tested/reported,0.0,0.0,
1909,2002,AGO,,,14434.0,AFR,17572649.0,Not tested/reported,0.0,0.0,
1910,2007,MRT,,,142.0,AFR,3312665.0,Not tested/reported,0.0,0.0,
1911,2006,GMB,,,150.0,AFR,1491021.0,No,0.0,0.0,
1912,2006,GMB,,,150.0,AFR,1491021.0,Not tested/reported,0.0,0.0,
1913,2004,GMB,,,153.0,AFR,1398573.0,Not tested/reported,0.0,0.0,
1914,2003,PHL,,,162.0,WPR,83031954.0,Not tested/reported,0.0,0.0,
1915,2003,GMB,,,192.0,AFR,1354194.0,Not tested/reported,0.0,0.0,
1916,2003,GHA,,,2103.0,AFR,20446782.0,Not tested/reported,0.0,0.0,
1917,2009,MLI,,,2331.0,AFR,14606597.0,Yes,1.0,0.0,
1918,2009,MLI,,,2331.0,AFR,14606597.0,No,0.0,0.0,
1919,2001,NER,,,2366.0,AFR,11771976.0,Yes,1.0,0.0,
1920,2001,NER,,,2366.0,AFR,11771976.0,Not tested/reported,0.0,0.0,
1921,2002,GHA,,,2376.0,AFR,19924522.0,Not tested/reported,0.0,0.0,
1922,2002,NER,,,2769.0,AFR,12206002.0,Not tested/reported,0.0,0.0,
1923,2007,COM,,,20.0,AFR,641620.0,Not tested/reported,0.0,0.0,
1924,2009,TCD,,,221.0,AFR,11502786.0,Yes,1.0,0.0,
1925,2009,TCD,,,221.0,AFR,11502786.0,No,0.0,0.0,
1926,2009,SSD,,,254.0,AFR,9670667.0,Not tested/reported,0.0,0.0,
1927,2002,GMB,,,259.0,AFR,1311349.0,Not tested/reported,0.0,0.0,
1928,2001,GMB,,,275.0,AFR,1270495.0,Not tested/reported,0.0,0.0,
1929,2012,CMR,,,3209.0,AFR,21082383.0,Not tested/reported,0.0,0.0,
1930,2011,NGA,,,3353.0,AFR,162877076.0,Not tested/reported,0.0,0.0,
1931,2001,MWI,,,3355.0,AFR,11695863.0,Not tested/reported,0.0,0.0,
1932,2004,MWI,,,3457.0,AFR,12676038.0,Not tested/reported,0.0,0.0,
1933,2013,ZMB,,,3548.0,AFR,15153210.0,Yes,1.0,0.0,
1934,2013,ZMB,,,3548.0,AFR,15153210.0,No,0.0,0.0,
1935,2012,ZMB,,,3705.0,AFR,14699937.0,Yes,1.0,0.0,
1936,2008,ZMB,,,3781.0,AFR,13082517.0,Not tested/reported,0.0,500.0,
1937,2008,ZMB,,,3781.0,AFR,13082517.0,Not tested/reported,0.0,12000.0,
1938,2009,ZMB,,,3862.0,AFR,13456417.0,Yes,1.0,133350.0,
1939,2009,ZMB,,,3862.0,AFR,13456417.0,Yes,1.0,250.0,
1940,2009,ZMB,,,3862.0,AFR,13456417.0,No,0.0,133350.0,
1941,2009,ZMB,,,3862.0,AFR,13456417.0,No,0.0,250.0,
1942,2009,ZMB,,,3862.0,AFR,13456417.0,Not tested/reported,0.0,133350.0,
1943,2009,ZMB,,,3862.0,AFR,13456417.0,Not tested/reported,0.0,250.0,
1944,2005,BEN,,,322.0,AFR,7982225.0,Yes,1.0,0.0,
1945,2007,SLE,,,324.0,AFR,6015417.0,Not tested/reported,0.0,0.0,
1946,2003,AGO,,,38598.0,AFR,18203369.0,Yes,1.0,0.0,
1947,2003,AGO,,,38598.0,AFR,18203369.0,Not tested/reported,0.0,0.0,
1948,2003,AGO,,,38598.0,AFR,18203369.0,No,0.0,0.0,
1949,2002,BFA,,,4032.0,AFR,12293100.0,Not tested/reported,0.0,0.0,
1950,2002,NGA,,,4092.0,AFR,128666710.0,Not tested/reported,0.0,0.0,
1951,2002,NGA,,,4092.0,AFR,128666710.0,Yes,1.0,0.0,
1952,2001,BFA,,,4233.0,AFR,11944587.0,Yes,1.0,0.0,
1953,2001,BFA,,,4233.0,AFR,11944587.0,Not tested/reported,0.0,0.0,
1954,2001,NGA,,,4317.0,AFR,125463434.0,Yes,1.0,0.0,
1955,2001,NGA,,,4317.0,AFR,125463434.0,Not tested/reported,0.0,0.0,
1956,2014,CMR,,,4398.0,AFR,22239904.0, Not tested/reported,0.0,0.0,
1957,2014,CMR,,,4398.0,AFR,22239904.0,Yes,1.0,0.0,
1958,2010,CMR,,,4536.0,AFR,19970495.0,Yes,1.0,0.0,
1959,2010,CMR,,,4536.0,AFR,19970495.0,No,0.0,0.0,
1960,2011,ZMB,,,4540.0,AFR,14264756.0,Yes,1.0,0.0,
1961,2011,ZMB,,,4540.0,AFR,14264756.0,No,0.0,0.0,
1962,2003,MWI,,,4767.0,AFR,12336687.0,Not tested/reported,0.0,0.0,
1963,2010,ZMB,,,4834.0,AFR,13850033.0,Not tested/reported,0.0,167000.0,
1964,2010,ZMB,,,4834.0,AFR,13850033.0,Not tested/reported,0.0,9260.0,
1965,2010,ZMB,,,4834.0,AFR,13850033.0,Not tested/reported,0.0,1300.0,
1966,2010,ZMB,,,4834.0,AFR,13850033.0,Not tested/reported,0.0,1000.0,
1967,2010,ZMB,,,4834.0,AFR,13850033.0,No,0.0,167000.0,
1968,2010,ZMB,,,4834.0,AFR,13850033.0,No,0.0,9260.0,
1969,2010,ZMB,,,4834.0,AFR,13850033.0,No,0.0,1300.0,
1970,2010,ZMB,,,4834.0,AFR,13850033.0,No,0.0,1000.0,
1971,2003,BFA,,,4860.0,AFR,12654621.0,Not tested/reported,0.0,0.0,
1972,2009,CMR,,,4943.0,AFR,19432541.0,Not tested/reported,0.0,16000.0,
1973,2006,BWA,,,40.0,AFR,1884238.0,Not tested/reported,0.0,3000.0,
1974,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,3000.0,
1975,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,3700.0,
1976,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,5700.0,
1977,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,4000.0,
1978,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,3000.0,
1979,2006,KEN,,,40079.0,AFR,37052050.0,Not tested/reported,0.0,3500.0,
1980,2007,GMB,,,424.0,AFR,1539116.0,Not tested/reported,0.0,5700.0,
1981,2007,GMB,,,424.0,AFR,1539116.0,Not tested/reported,0.0,6700.0,
1982,2007,GMB,,,424.0,AFR,1539116.0,Not tested/reported,0.0,4200.0,
1983,2000,ZAF,,,424.0,AFR,44896856.0,Not tested/reported,0.0,0.0,
1984,2000,ZAF,,,424.0,AFR,44896856.0,Yes,1.0,0.0,
1985,2005,GMB,,,426.0,AFR,1444204.0,Not tested/reported,0.0,0.0,
1986,2001,PHL,,,439.0,WPR,79665315.0,Not tested/reported,0.0,0.0,
1987,2005,KEN,,,44328.0,AFR,36048288.0,No,0.0,0.0,
1988,2008,CAF,,,456.0,AFR,4345386.0,Not tested/reported,0.0,0.0,
1989,2001,BEN,,,468.0,AFR,7076733.0,Not tested/reported,0.0,0.0,
1990,2008,COM,,,47.0,AFR,657229.0,Not tested/reported,0.0,0.0,
1991,2001,KEN,,,48286.0,AFR,32321482.0,Not tested/reported,0.0,0.0,
1992,2000,KEN,,,48767.0,AFR,31450483.0,Not tested/reported,0.0,0.0,
1993,2005,MWI,,,5070.0,AFR,13039711.0,Not tested/reported,0.0,0.0,
1994,2003,NGA,,,5343.0,AFR,131972533.0,Yes,1.0,0.0,
1995,2003,NGA,,,5343.0,AFR,131972533.0,Not tested/reported,0.0,0.0,
1996,2002,MWI,,,5775.0,AFR,12013711.0,Not tested/reported,0.0,0.0,
1997,2010,CAF,,,526.0,AFR,4448525.0,Not tested/reported,0.0,0.0,
1998,2000,PHL,,,536.0,WPR,77991569.0,Not tested/reported,0.0,0.0,
1999,2003,BEN,,,560.0,AFR,7520555.0,Not tested/reported,0.0,0.0,
2000,2001,MLI,,,562.0,AFR,11293258.0,Yes,1.0,0.0,
2001,2001,MLI,,,562.0,AFR,11293258.0,Not tested/reported,0.0,0.0,
2002,2001,MLI,,,562.0,AFR,11293258.0,No,0.0,0.0,
2003,2004,GNB,,,565.0,AFR,1350345.0,Not tested/reported,0.0,0.0,
2004,2004,GNB,,,565.0,AFR,1350345.0,No,0.0,0.0,
2005,2007,CAF,,,578.0,AFR,4275800.0,Not tested/reported,0.0,0.0,
2006,2004,NGA,,,6032.0,AFR,135393616.0,Yes,1.0,0.0,
2007,2004,NGA,,,6032.0,AFR,135393616.0,Not tested/reported,0.0,0.0,
2008,2000,GHA,,,6108.0,AFR,18938762.0,Not tested/reported,0.0,0.0,
2009,2000,GHA,,,6108.0,AFR,18938762.0,No,0.0,0.0,
2010,2007,ZMB,,,6183.0,AFR,12725974.0,Not tested/reported,0.0,0.0,
2011,2006,MWI,,,6464.0,AFR,13429262.0,Not tested/reported,0.0,3000.0,
2012,2006,ZMB,,,6484.0,AFR,12383446.0,Not tested/reported,0.0,3000.0,
2013,2006,ZMB,,,6484.0,AFR,12383446.0,Not tested/reported,0.0,5000.0,
2014,2005,NGA,,,6494.0,AFR,138939478.0,Not tested/reported,0.0,0.0,
2015,2005,NGA,,,6494.0,AFR,138939478.0,Yes,1.0,0.0,
2016,2006,NGA,,,6586.0,AFR,142614094.0,Yes,1.0,0.0,
2017,2006,NGA,,,6586.0,AFR,142614094.0,Not tested/reported,0.0,0.0,
2018,2001,GNB,,,635.0,AFR,1267512.0,Not tested/reported,0.0,0.0,
2019,2009,CAF,,,667.0,AFR,4404230.0,Not tested/reported,0.0,0.0,
2020,2007,MWI,,,7486.0,AFR,13840969.0,Not tested/reported,0.0,0.0,
2021,2008,CMR,,,7673.0,AFR,18907008.0,Not tested/reported,0.0,0.0,
2022,2008,CMR,,,7673.0,AFR,18907008.0,Yes,1.0,0.0,
2023,2012,NGA,,,7734.0,AFR,167297284.0,Yes,1.0,0.0,
2024,2012,NGA,,,7734.0,AFR,167297284.0,Not tested/reported,0.0,0.0,
2025,2012,NGA,,,7734.0,AFR,167297284.0,No,0.0,0.0,
2026,2005,ZMB,,,7737.0,AFR,12052156.0,Not tested/reported,0.0,0.0,
2027,2013,NGA,,,7878.0,AFR,171829303.0,Yes,1.0,0.0,
2028,2013,NGA,,,7878.0,AFR,171829303.0,No,0.0,0.0,
2029,2002,BEN,,,707.0,AFR,7295394.0,Not tested/reported,0.0,0.0,
2030,2002,PHL,,,71.0,WPR,81352060.0,Not tested/reported,0.0,0.0,
2031,2011,GAB,,,74.0,AFR,1697101.0,Not tested/reported,0.0,0.0,
2032,2000,MLI,,,748.0,AFR,10967690.0,Not tested/reported,0.0,0.0,
2033,2000,MLI,,,748.0,AFR,10967690.0,No,0.0,0.0,
2034,2002,HTI,,,77.0,AMR,8834733.0,Not tested/reported,0.0,0.0,
2035,2002,GNB,,,780.0,AFR,1293523.0,No,0.0,0.0,
2036,2002,GNB,,,780.0,AFR,1293523.0,Not tested/reported,0.0,0.0,
2037,2007,CIV,,,797.0,AFR,19085941.0,Yes,1.0,0.0,
2038,2007,CIV,,,797.0,AFR,19085941.0,Not tested/reported,0.0,0.0,
2039,2008,MWI,,,8048.0,AFR,14271234.0,Not tested/reported,0.0,19300.0,
2040,2010,MWI,,,8206.0,AFR,15167095.0,Yes,1.0,20000.0,
2041,2010,MWI,,,8206.0,AFR,15167095.0,Yes,1.0,20000.0,
2042,2010,MWI,,,8206.0,AFR,15167095.0,Yes,1.0,2000.0,
2043,2010,MWI,,,8206.0,AFR,15167095.0,Yes,1.0,9500.0,
2044,2010,MWI,,,8206.0,AFR,15167095.0,Yes,1.0,9600.0,
2045,2010,MWI,,,8206.0,AFR,15167095.0,No,0.0,20000.0,
2046,2010,MWI,,,8206.0,AFR,15167095.0,No,0.0,20000.0,
2047,2010,MWI,,,8206.0,AFR,15167095.0,No,0.0,2000.0,
2048,2010,MWI,,,8206.0,AFR,15167095.0,No,0.0,9500.0,
2049,2010,MWI,,,8206.0,AFR,15167095.0,No,0.0,9600.0,
2050,2004,ZMB,,,8289.0,AFR,11731746.0,Not tested/reported,0.0,0.0,
2051,2008,NGA,,,8677.0,AFR,150347390.0,Not tested/reported,0.0,20000.0,
2052,2009,MWI,,,8915.0,AFR,14714602.0,Yes,1.0,0.0,
2053,2009,MWI,,,8915.0,AFR,14714602.0,No,0.0,0.0,
2054,2009,MWI,,,8915.0,AFR,14714602.0,Not tested/reported,0.0,0.0,
2055,2006,ZWE,,,802.0,AFR,13124267.0,Yes,1.0,3000.0,
2056,2006,ZWE,,,802.0,AFR,13124267.0,No,0.0,3000.0,
2057,2006,TGO,,,819.0,AFR,5837792.0,Not tested/reported,0.0,0.0,
2058,2002,MLI,,,826.0,AFR,11638929.0,Not tested/reported,0.0,0.0,
2059,2002,MLI,,,826.0,AFR,11638929.0,Yes,1.0,0.0,
2060,2005,CMR,,,836.0,AFR,17420795.0,Yes,1.0,0.0,
2061,2005,CMR,,,836.0,AFR,17420795.0,No,0.0,0.0,
2062,2005,CMR,,,836.0,AFR,17420795.0,Not tested/reported,0.0,0.0,
2063,2011,CAF,,,858.0,AFR,4476153.0,Not tested/reported,0.0,0.0,
2064,2006,CAF,,,865.0,AFR,4201758.0,Not tested/reported,0.0,0.0,
2065,2002,ZMB,,,9021.0,AFR,11120409.0,Not tested/reported,0.0,0.0,
2066,2003,ZMB,,,9178.0,AFR,11421984.0,Not tested/reported,0.0,0.0,
2067,2001,ZMB,,,9369.0,AFR,10824125.0,No,0.0,0.0,
2068,2001,AGO,,,9473.0,AFR,16983266.0,Not tested/reported,0.0,0.0,
2069,2000,AGO,,,9510.0,AFR,16440924.0,Not tested/reported,0.0,0.0,
2070,2008,BEN,,,918.0,AFR,8696916.0,Yes,1.0,0.0,
2071,2008,BEN,,,918.0,AFR,8696916.0,No,0.0,0.0,
2072,2006,CMR,,,930.0,AFR,17899562.0,Yes,1.0,10000.0,
2073,2006,CMR,,,930.0,AFR,17899562.0,No,0.0,10000.0,
2074,2004,BEN,,,944.0,AFR,7750004.0,Not tested/reported,0.0,0.0,
2075,2010,BEN,,,964.0,AFR,9199259.0,Yes,1.0,0.0,
2076,2010,BEN,,,964.0,AFR,9199259.0,No,0.0,0.0,
2077,2000,SLE,,,,,4564297.0,Not tested/reported,0.0,0.0,
2078,2000,DJI,,,,,717584.0,Not tested/reported,0.0,0.0,
2079,2000,SWZ,,,,,1061468.0,Not tested/reported,0.0,0.0,
2080,2000,BEN,,,,,6865951.0,Not tested/reported,0.0,0.0,
2081,2000,CMR,,,,,15274234.0,Not tested/reported,0.0,0.0,
2082,2000,CMR,,,,,15274234.0,Yes,1.0,0.0,
2083,2000,ETH,,,,,66537331.0,Yes,1.0,0.0,
2084,2000,ETH,,,,,66537331.0,Not tested/reported,0.0,0.0,
2085,2000,ETH,,,,,66537331.0,No,0.0,0.0,
2086,2000,GNQ,,,,,614323.0,Not tested/reported,0.0,0.0,
2087,2000,LBR,,,,,2884522.0,Not tested/reported,0.0,0.0,
2088,2000,MRT,,,,,2709359.0,Not tested/reported,0.0,0.0,
2089,2000,MWI,,,,,11376172.0,Not tested/reported,0.0,0.0,
2090,2000,NAM,,,,,1899257.0,Not tested/reported,0.0,0.0,
2091,2000,NGA,,,,,122352009.0,Not tested/reported,0.0,0.0,
2092,2000,SSD,,,,,6700656.0,Not tested/reported,0.0,0.0,
2093,2000,TGO,,,,,4970367.0,Not tested/reported,0.0,0.0,
2094,2000,UGA,,,,,24039274.0,Not tested/reported,0.0,0.0,
2095,2000,ZMB,,,,,10531221.0,Not tested/reported,0.0,0.0,
2096,2000,BFA,,,,,11607942.0,Yes,1.0,0.0,
2097,2000,BFA,,,,,11607942.0,No,0.0,0.0,
2098,2000,BFA,,,,,11607942.0,Not tested/reported,0.0,0.0,
2099,2000,ERI,,,,,3392801.0,Not tested/reported,0.0,0.0,
2100,2000,GMB,,,,,1231844.0,Not tested/reported,0.0,0.0,
2101,2000,GNB,,,,,1243229.0,Not tested/reported,0.0,0.0,
2102,2000,MOZ,,,,,18067687.0,Yes,1.0,0.0,
2103,2000,MOZ,,,,,18067687.0,Not tested/reported,0.0,0.0,
2104,2000,MOZ,,,,,18067687.0,No,0.0,0.0,
2105,2000,RWA,,,,,8025703.0,Not tested/reported,0.0,0.0,
2106,2000,SOM,,,,,9011479.0,Not tested/reported,0.0,0.0,
2107,2000,ZWE,,,,,12222251.0,Not tested/reported,0.0,0.0,
2108,2000,ZWE,,,,,12222251.0,No,0.0,0.0,
2109,2001,DJI,,,,,732711.0,Not tested/reported,0.0,0.0,
2110,2001,TLS,,,,,892531.0,Not tested/reported,0.0,0.0,
2111,2001,CMR,,,,,15671927.0,Yes,1.0,0.0,
2112,2001,CMR,,,,,15671927.0,Not tested/reported,0.0,0.0,
2113,2001,GNQ,,,,,639762.0,Not tested/reported,0.0,0.0,
2114,2001,LBR,,,,,2991132.0,Not tested/reported,0.0,0.0,
2115,2001,MRT,,,,,2790729.0,Not tested/reported,0.0,0.0,
2116,2001,SSD,,,,,6974442.0,Not tested/reported,0.0,0.0,
2117,2001,UGA,,,,,24854892.0,Yes,1.0,0.0,
2118,2001,UGA,,,,,24854892.0,Not tested/reported,0.0,0.0,
2119,2001,AFG,,,,,20966463.0,Not tested/reported,0.0,0.0,
2120,2001,MOZ,,,,,18588758.0,Not tested/reported,0.0,0.0,
2121,2001,SOM,,,,,9290823.0,Not tested/reported,0.0,0.0,
2122,2001,YEM,,,,,18390135.0,Not tested/reported,0.0,0.0,
2123,2001,ZWE,,,,,12366165.0,Not tested/reported,0.0,0.0,
2124,2001,ZWE,,,,,12366165.0,No,0.0,0.0,
